,Sample Size,Metric,Training Time,Running Time,Input_Item,Recommended_Item,Category,designer,exterior_color
0,12236,cosine,3.6445529460906982,23.947652101516724,"[8876, 'https://cdn.shopify.com/s/files/1/0384/0161/products/156356-102_20Louis_20Vuitton_20Louisette_20Stud_20Earrings_20Metal_20with_20Faux_20Pearls_2D_0002.jpg?v=1659733993']","[[4049, 'https://cdn.shopify.com/s/files/1/0384/0161/products/158792-18_20Chanel_20Vintage_20CC_20Heart_20Cut_20Out_20Drop_20Cli_2D_0002.jpg?v=1659736251'], [1443, 'https://cdn.shopify.com/s/files/1/0384/0161/products/146936-5_20Louis_20Vuitton_20Sunbird_20Handbag_20Limited_20Edition_20Monogram_20Lurex_20Canvas_2D_0002.jpg?v=1654289955'], [3719, 'https://cdn.shopify.com/s/files/1/0384/0161/products/143453-4_20Chanel_20Paris-Athens_20Owl_20Charms_20Tiered_20Nec_2D_0002.jpg?v=1651255477'], [4698, 'https://cdn.shopify.com/s/files/1/0384/0161/products/144492-8_20Chanel_20Camellia_20Hoop_20Earrings_2018K_20White_20G_2D_0002.jpg?v=1657911339'], [2933, 'https://cdn.shopify.com/s/files/1/0384/0161/products/145258-9_20Tiffany_20_26_20Co._20Metro_20Hoop_20Earrings_2018K_20Whi_2D_0002.jpg?v=1657904708'], [5849, 'https://cdn.shopify.com/s/files/1/0384/0161/products/168681-1_20Chanel_20Logo_20Charms_20Chain_20Statement_20Neckla_2D_0002.jpg?v=1663968196'], [3723, 'https://cdn.shopify.com/s/files/1/0384/0161/products/142024-23_20Chanel_20CC_20Ball_20Station_20Multi_20Strand_20Long_2D_0002.jpg?v=1651255612'], [1815, 'https://cdn.shopify.com/s/files/1/0384/0161/products/153716-1_20Tiffany_20_26_20Co._20Cobblestone_20Stud_20Earrings_20P_2D_0002.jpg?v=1655486275'], [5141, 'https://cdn.shopify.com/s/files/1/0384/0161/products/142024-21_20Chanel_20Paris-Cosmopolite_20CC_20Knot_20Multi_20C_2D_0002.jpg?v=1651256233'], [2545, 'https://cdn.shopify.com/s/files/1/0384/0161/products/126665-1_20Tiffany_20_26_20Co._20Paper_20Flowers_20Cluster_20Stud_2D_0002.jpg?v=1645228627']]",0.5,0.1,0.6
1,12236,euclidean,2.5765180587768555,38.41614890098572,"[8876, 'https://cdn.shopify.com/s/files/1/0384/0161/products/156356-102_20Louis_20Vuitton_20Louisette_20Stud_20Earrings_20Metal_20with_20Faux_20Pearls_2D_0002.jpg?v=1659733993']","[[9881, 'https://cdn.shopify.com/s/files/1/0384/0161/products/133052-24_20Chanel_20Vintage_20Round_20CC_20Clip-On_20Earrings_2D_0002.jpg?v=1653072547'], [9864, 'https://cdn.shopify.com/s/files/1/0384/0161/products/135422-187_20Chanel_20Vintage_20CC_20Round_20Brooch_20Quilted_2D_0002.jpg?v=1653066639'], [9851, 'https://cdn.shopify.com/s/files/1/0384/0161/products/135422-90_20Chanel_20CC_20Dangle_20Earrings_20Crystal_20Embellished_20Metal_20with_20Faux_20Pearls_2D_0002.jpg?v=1653676599'], [11208, 'https://cdn.shopify.com/s/files/1/0384/0161/products/155951-1_20Louis_20Vuitton_20Dali_20Cat_20Eye_20Sunglasses_20Met_2D_0002.jpg?v=1659290042'], [10697, 'https://cdn.shopify.com/s/files/1/0384/0161/products/156356-163_20Christian_20Dior_20Kenny_20Scharf_20Logo_20Signat_2D_0002.jpg?v=1659738784'], [10853, 'https://cdn.shopify.com/s/files/1/0384/0161/products/172462-1_20Tiffany_20_26_20Co._20Return_20To_20Tiffany_20Oval_20Tag_2D_0002.jpg?v=1663970530'], [8572, 'https://cdn.shopify.com/s/files/1/0384/0161/products/162432-2_20David_20Yurman_20Cable_20Classic_20Bracelet_20Sterl_2D_0002.jpg?v=1659287862'], [9940, 'https://cdn.shopify.com/s/files/1/0384/0161/products/141584-2_20David_20Yurman_20Wheaton_20Ring_20Sterling_20Silver_2D_0002.jpg?v=1651857023'], [8894, 'https://cdn.shopify.com/s/files/1/0384/0161/products/138633-279_20Louis_20Vuitton_20Blooming_20Flowers_20Chain_20Bag_20Charm_20and_20Key_20Holder_20Brass_20with_20Monogram_20Canvas_2D_0002.jpg?v=1659736055'], [10431, 'https://cdn.shopify.com/s/files/1/0384/0161/products/125209-348_20Chanel_20CC_20Scrunchie_20Metal_20and_20Leather_2D_0002.jpg?v=1649954175']]",0.2,0.2,0.3
2,12236,manhattan,1.9817638397216797,52.35521078109741,"[8876, 'https://cdn.shopify.com/s/files/1/0384/0161/products/156356-102_20Louis_20Vuitton_20Louisette_20Stud_20Earrings_20Metal_20with_20Faux_20Pearls_2D_0002.jpg?v=1659733993']","[[9881, 'https://cdn.shopify.com/s/files/1/0384/0161/products/133052-24_20Chanel_20Vintage_20Round_20CC_20Clip-On_20Earrings_2D_0002.jpg?v=1653072547'], [9864, 'https://cdn.shopify.com/s/files/1/0384/0161/products/135422-187_20Chanel_20Vintage_20CC_20Round_20Brooch_20Quilted_2D_0002.jpg?v=1653066639'], [9851, 'https://cdn.shopify.com/s/files/1/0384/0161/products/135422-90_20Chanel_20CC_20Dangle_20Earrings_20Crystal_20Embellished_20Metal_20with_20Faux_20Pearls_2D_0002.jpg?v=1653676599'], [10491, 'https://cdn.shopify.com/s/files/1/0384/0161/products/122912-105_20Chanel_20Vintage_20Round_20CC_20Clip-On_20Earring_2D_0002.jpg?v=1648492988'], [11208, 'https://cdn.shopify.com/s/files/1/0384/0161/products/155951-1_20Louis_20Vuitton_20Dali_20Cat_20Eye_20Sunglasses_20Met_2D_0002.jpg?v=1659290042'], [9940, 'https://cdn.shopify.com/s/files/1/0384/0161/products/141584-2_20David_20Yurman_20Wheaton_20Ring_20Sterling_20Silver_2D_0002.jpg?v=1651857023'], [10853, 'https://cdn.shopify.com/s/files/1/0384/0161/products/172462-1_20Tiffany_20_26_20Co._20Return_20To_20Tiffany_20Oval_20Tag_2D_0002.jpg?v=1663970530'], [10697, 'https://cdn.shopify.com/s/files/1/0384/0161/products/156356-163_20Christian_20Dior_20Kenny_20Scharf_20Logo_20Signat_2D_0002.jpg?v=1659738784'], [8572, 'https://cdn.shopify.com/s/files/1/0384/0161/products/162432-2_20David_20Yurman_20Cable_20Classic_20Bracelet_20Sterl_2D_0002.jpg?v=1659287862'], [10108, 'https://cdn.shopify.com/s/files/1/0384/0161/products/151627-40_20Louis_20Vuitton_20Vegas_20Multi-Chain_20Logo_20Bracelet_20Metal_2D_0002.jpg?v=1660332031']]",0.3,0.2,0.5
3,12236,cosine,1.9819579124450684,21.373164176940918,"[1567, 'https://cdn.shopify.com/s/files/1/0384/0161/products/152237-1_20Louis_20Vuitton_20Soufflot_20Tote_20Monogram_20Canvas_20BB_2D_0002.jpg?v=1654879313']","[[2776, 'https://cdn.shopify.com/s/files/1/0384/0161/products/154038-110_20Louis_20Vuitton_20Soufflot_20Tote_20Monogram_20Canvas_20BB_2D_0002.jpg?v=1657896646'], [2789, 'https://cdn.shopify.com/s/files/1/0384/0161/products/154038-352_20Louis_20Vuitton_20Soufflot_20Tote_20Monogram_20Canvas_20BB_2D_0002.jpg?v=1657897010'], [2756, 'https://cdn.shopify.com/s/files/1/0384/0161/products/149902-419_20Louis_20Vuitton_20Soufflot_20Tote_20Monogram_20Canvas_20BB_2D_0002.jpg?v=1657895460'], [2125, 'https://cdn.shopify.com/s/files/1/0384/0161/products/152414-1_20Louis_20Vuitton_20Soufflot_20Tote_20Monogram_20Canvas_20BB_2D_0002.jpg?v=1656688025'], [5379, 'https://cdn.shopify.com/s/files/1/0384/0161/products/117032-56_20Louis_20Vuitton_20Soufflot_20Tote_20Monogram_20Can_2D_0002.jpg?v=1646060076'], [1534, 'https://cdn.shopify.com/s/files/1/0384/0161/products/150970-1_20Louis_20Vuitton_20Soufflot_20Tote_20Monogram_20Canvas_20BB_2D_0002.jpg?v=1654876109'], [2713, 'https://cdn.shopify.com/s/files/1/0384/0161/products/159313-1_20Louis_20Vuitton_20Cannes_20Handbag_20Reverse_20Mono_2D_0002.jpg?v=1657303367'], [495, 'https://cdn.shopify.com/s/files/1/0384/0161/products/137607-1_20Louis_20Vuitton_20Soufflot_20Tote_20Monogram_20Canv_2D_0002.jpg?v=1649950153'], [5771, 'https://cdn.shopify.com/s/files/1/0384/0161/products/172871-2_20Louis_20Vuitton_20Stories_20Box_20Bag_20Limited_20Edition_20Patches_20Damier_2D_0002.jpg?v=1663962402'], [4627, 'https://cdn.shopify.com/s/files/1/0384/0161/products/168532-1_20Louis_20Vuitton_20Cannes_20Handbag_20Reverse_20Monogram_20Canvas_2D_0002.jpg?v=1661523759']]",1.0,1.0,1.0
4,12236,euclidean,2.1585941314697266,35.17040181159973,"[1567, 'https://cdn.shopify.com/s/files/1/0384/0161/products/152237-1_20Louis_20Vuitton_20Soufflot_20Tote_20Monogram_20Canvas_20BB_2D_0002.jpg?v=1654879313']","[[1534, 'https://cdn.shopify.com/s/files/1/0384/0161/products/150970-1_20Louis_20Vuitton_20Soufflot_20Tote_20Monogram_20Canvas_20BB_2D_0002.jpg?v=1654876109'], [5403, 'https://cdn.shopify.com/s/files/1/0384/0161/products/166997-342_20Louis_20Vuitton_20Retiro_20NM_20Handbag_20Monogram_20Canvas_2D_0002.jpg?v=1663352060'], [2366, 'https://cdn.shopify.com/s/files/1/0384/0161/products/138633-132_20Louis_20Vuitton_20Fold_20Tote_20Monogram_20Canvas_20and_20Leather_20MM_2D_0002.jpg?v=1653056279'], [1827, 'https://cdn.shopify.com/s/files/1/0384/0161/products/154698-1_20Louis_20Vuitton_20Rivoli_20Handbag_20Damier_20MM_2D_0002.jpg?v=1655488101'], [2368, 'https://cdn.shopify.com/s/files/1/0384/0161/products/138633-135_20Louis_20Vuitton_20V_20Tote_20Monogram_20Canvas_20and_20Leather_20MM_2D_0002.jpg?v=1653056290'], [1477, 'https://cdn.shopify.com/s/files/1/0384/0161/products/135422-98_20Louis_20Vuitton_20Palm_20Springs_20Backpack_20Monogram_20Canvas_20PM_2D_0002.jpg?v=1654872121'], [1228, 'https://cdn.shopify.com/s/files/1/0384/0161/products/134616-1_20Louis_20Vuitton_20Vavin_20Handbag_20Damier_20with_20L_2D_0002.jpg?v=1648482227'], [2331, 'https://cdn.shopify.com/s/files/1/0384/0161/products/146185-1_20Gucci_20Horsebit_201955_20Shoulder_20Bag_20GG_20Coated_20Canvas_20Small_2D_0002.jpg?v=1653672362'], [1901, 'https://cdn.shopify.com/s/files/1/0384/0161/products/134333-388_20Louis_20Vuitton_20Alma_20Handbag_20Malletage_20Leather_20BB_2D_0002.jpg?v=1656078972'], [4243, 'https://cdn.shopify.com/s/files/1/0384/0161/products/165625-1_20Louis_20Vuitton_20Kleber_20Handbag_20Epi_20Leather_20PM_2D_0002.jpg?v=1660338093']]",0.1,0.9,0.5
5,12236,manhattan,2.122990846633911,50.74172616004944,"[1567, 'https://cdn.shopify.com/s/files/1/0384/0161/products/152237-1_20Louis_20Vuitton_20Soufflot_20Tote_20Monogram_20Canvas_20BB_2D_0002.jpg?v=1654879313']","[[1534, 'https://cdn.shopify.com/s/files/1/0384/0161/products/150970-1_20Louis_20Vuitton_20Soufflot_20Tote_20Monogram_20Canvas_20BB_2D_0002.jpg?v=1654876109'], [5379, 'https://cdn.shopify.com/s/files/1/0384/0161/products/117032-56_20Louis_20Vuitton_20Soufflot_20Tote_20Monogram_20Can_2D_0002.jpg?v=1646060076'], [5403, 'https://cdn.shopify.com/s/files/1/0384/0161/products/166997-342_20Louis_20Vuitton_20Retiro_20NM_20Handbag_20Monogram_20Canvas_2D_0002.jpg?v=1663352060'], [1477, 'https://cdn.shopify.com/s/files/1/0384/0161/products/135422-98_20Louis_20Vuitton_20Palm_20Springs_20Backpack_20Monogram_20Canvas_20PM_2D_0002.jpg?v=1654872121'], [1827, 'https://cdn.shopify.com/s/files/1/0384/0161/products/154698-1_20Louis_20Vuitton_20Rivoli_20Handbag_20Damier_20MM_2D_0002.jpg?v=1655488101'], [2368, 'https://cdn.shopify.com/s/files/1/0384/0161/products/138633-135_20Louis_20Vuitton_20V_20Tote_20Monogram_20Canvas_20and_20Leather_20MM_2D_0002.jpg?v=1653056290'], [1228, 'https://cdn.shopify.com/s/files/1/0384/0161/products/134616-1_20Louis_20Vuitton_20Vavin_20Handbag_20Damier_20with_20L_2D_0002.jpg?v=1648482227'], [2366, 'https://cdn.shopify.com/s/files/1/0384/0161/products/138633-132_20Louis_20Vuitton_20Fold_20Tote_20Monogram_20Canvas_20and_20Leather_20MM_2D_0002.jpg?v=1653056279'], [2133, 'https://cdn.shopify.com/s/files/1/0384/0161/products/153293-5_20Gucci_20Dionysus_20Bag_20GG_20Coated_20Canvas_20Small_2D_0002.jpg?v=1656688453'], [4243, 'https://cdn.shopify.com/s/files/1/0384/0161/products/165625-1_20Louis_20Vuitton_20Kleber_20Handbag_20Epi_20Leather_20PM_2D_0002.jpg?v=1660338093']]",0.2,0.9,0.7
6,12236,cosine,2.093315839767456,22.209073305130005,"[11849, 'https://cdn.shopify.com/s/files/1/0384/0161/products/138149-27_20Chanel_20Classic_20Single_20Flap_20Bag_20Quilted_20Tweed_20Mini_2D_0002.jpg?v=1653073356']","[[11994, 'https://cdn.shopify.com/s/files/1/0384/0161/products/150722-1_20Chanel_20Classic_20Double_20Flap_20Bag_20Quilted_20Caviar_20Jumbo_2D_0002.jpg?v=1654287231'], [11806, 'https://cdn.shopify.com/s/files/1/0384/0161/products/118037-38_20Chanel_20Classic_20Double_20Flap_20Bag_20Quilted_20C_2D_0002.jpg?v=1647275137'], [11781, 'https://cdn.shopify.com/s/files/1/0384/0161/products/123099-1_20Hermes_20Lindy_20Bag_20Clemence_2026_2D_0002.jpg?v=1644015786'], [11805, 'https://cdn.shopify.com/s/files/1/0384/0161/products/118037-31_20Chanel_20Classic_20Double_20Flap_20Bag_20Quilted_20Iridescent_20Caviar_20Medium_2D_0002.jpg?v=1646069135'], [12008, 'https://cdn.shopify.com/s/files/1/0384/0161/products/149492-1_20Chanel_20Classic_20Double_20Flap_20Bag_20Alligator_20Jumbo_2D_0002.jpg?v=1654290989'], [12181, 'https://cdn.shopify.com/s/files/1/0384/0161/products/144848-4_20Chanel_20Classic_20Double_20Flap_20Bag_20Quilted_20Caviar_20Jumbo_2D_0002.jpg?v=1655483624'], [11947, 'https://cdn.shopify.com/s/files/1/0384/0161/products/147401-1_20Chanel_20Classic_20Double_20Flap_20Bag_20Quilted_20Caviar_20Jumbo_2D_0002.jpg?v=1654278850'], [11949, 'https://cdn.shopify.com/s/files/1/0384/0161/products/148283-1_20Chanel_20Classic_20Double_20Flap_20Bag_20Quilted_20Caviar_20Jumbo_2D_0002.jpg?v=1654279216'], [12162, 'https://cdn.shopify.com/s/files/1/0384/0161/products/153540-1_20Chanel_20Classic_20Double_20Flap_20Bag_20Quilted_20Caviar_20Medium_2D_0002.jpg?v=1655481495'], [12175, 'https://cdn.shopify.com/s/files/1/0384/0161/products/153969-1_20Chanel_20Classic_20Double_20Flap_20Bag_20Quilted_20Caviar_20Medium_2D_0002.jpg?v=1655482826']]",1.0,0.9,0.1
7,12236,euclidean,2.1228437423706055,36.74394130706787,"[11849, 'https://cdn.shopify.com/s/files/1/0384/0161/products/138149-27_20Chanel_20Classic_20Single_20Flap_20Bag_20Quilted_20Tweed_20Mini_2D_0002.jpg?v=1653073356']","[[11922, 'https://cdn.shopify.com/s/files/1/0384/0161/products/136239-3_20Hermes_20Birkin_20Amulette_20Pendant_20Necklace_201_2D_0002.jpg?v=1653683072'], [11837, 'https://cdn.shopify.com/s/files/1/0384/0161/products/135405-10_20Chanel_20Paris-Hamburg_20Double_20Camera_20Case_20Bag_20Chevron_20and_20Diamond_20Quilted_20Calfskin_20Medium_2D_0002.jpg?v=1653065946'], [11672, 'https://cdn.shopify.com/s/files/1/0384/0161/products/142024-3_20Chanel_20Boy_20Flap_20Bag_20Quilted_20Gentle_20Iridescent_20Calfskin_20XL_2D_0002.jpg?v=1651247081'], [12217, 'https://cdn.shopify.com/s/files/1/0384/0161/products/145429-67_20Christian_20Dior_20Dioraddict_20Flap_20Bag_20with_20Strap_20Oblique_20Canvas_20Medium_2D_0002.jpg?v=1655486969'], [11821, 'https://cdn.shopify.com/s/files/1/0384/0161/products/135991-20_20Chanel_20CC_20Top_20Handle_20Bucket_20Bag_20Stitched_20Calfskin_20Large_2D_0002.jpg?v=1653057478'], [12168, 'https://cdn.shopify.com/s/files/1/0384/0161/products/134333-347_20Christian_20Dior_20Saddle_20Crossbody_20Bag_20Leather_2D_0002.jpg?v=1655482114'], [11635, 'https://cdn.shopify.com/s/files/1/0384/0161/products/140976-1_20Chanel_20Urban_20Spirit_20Backpack_20Quilted_20Lambskin_20Small_2D_0002.jpg?v=1650912694'], [11465, 'https://cdn.shopify.com/s/files/1/0384/0161/products/129786-1_20Chanel_20Gabrielle_20Hobo_20Quilted_20Aged_20Calfskin_20Small_2D_0002.jpg?v=1646677274'], [12111, 'https://cdn.shopify.com/s/files/1/0384/0161/products/141753-6_20Louis_20Vuitton_20Sac_20Plat_20Bag_20Monogram_20Mirror_20Coated_20Canvas_2D_0002.jpg?v=1654887901'], [11855, 'https://cdn.shopify.com/s/files/1/0384/0161/products/126653-4_20Chanel_20Bicolor_20Classic_20Single_20Flap_20Bag_20Quilted_20Patent_20Mini_2D_0002.jpg?v=1645120687']]",0.3,0.6,0.0
8,12236,manhattan,2.2503533363342285,52.94585824012756,"[11849, 'https://cdn.shopify.com/s/files/1/0384/0161/products/138149-27_20Chanel_20Classic_20Single_20Flap_20Bag_20Quilted_20Tweed_20Mini_2D_0002.jpg?v=1653073356']","[[11837, 'https://cdn.shopify.com/s/files/1/0384/0161/products/135405-10_20Chanel_20Paris-Hamburg_20Double_20Camera_20Case_20Bag_20Chevron_20and_20Diamond_20Quilted_20Calfskin_20Medium_2D_0002.jpg?v=1653065946'], [11672, 'https://cdn.shopify.com/s/files/1/0384/0161/products/142024-3_20Chanel_20Boy_20Flap_20Bag_20Quilted_20Gentle_20Iridescent_20Calfskin_20XL_2D_0002.jpg?v=1651247081'], [11922, 'https://cdn.shopify.com/s/files/1/0384/0161/products/136239-3_20Hermes_20Birkin_20Amulette_20Pendant_20Necklace_201_2D_0002.jpg?v=1653683072'], [11821, 'https://cdn.shopify.com/s/files/1/0384/0161/products/135991-20_20Chanel_20CC_20Top_20Handle_20Bucket_20Bag_20Stitched_20Calfskin_20Large_2D_0002.jpg?v=1653057478'], [12217, 'https://cdn.shopify.com/s/files/1/0384/0161/products/145429-67_20Christian_20Dior_20Dioraddict_20Flap_20Bag_20with_20Strap_20Oblique_20Canvas_20Medium_2D_0002.jpg?v=1655486969'], [12168, 'https://cdn.shopify.com/s/files/1/0384/0161/products/134333-347_20Christian_20Dior_20Saddle_20Crossbody_20Bag_20Leather_2D_0002.jpg?v=1655482114'], [11635, 'https://cdn.shopify.com/s/files/1/0384/0161/products/140976-1_20Chanel_20Urban_20Spirit_20Backpack_20Quilted_20Lambskin_20Small_2D_0002.jpg?v=1650912694'], [11465, 'https://cdn.shopify.com/s/files/1/0384/0161/products/129786-1_20Chanel_20Gabrielle_20Hobo_20Quilted_20Aged_20Calfskin_20Small_2D_0002.jpg?v=1646677274'], [11855, 'https://cdn.shopify.com/s/files/1/0384/0161/products/126653-4_20Chanel_20Bicolor_20Classic_20Single_20Flap_20Bag_20Quilted_20Patent_20Mini_2D_0002.jpg?v=1645120687'], [12111, 'https://cdn.shopify.com/s/files/1/0384/0161/products/141753-6_20Louis_20Vuitton_20Sac_20Plat_20Bag_20Monogram_20Mirror_20Coated_20Canvas_2D_0002.jpg?v=1654887901']]",0.3,0.6,0.0
